x,y,z
4.328881,-2.725467,1.422963
4.371561,-2.731131,1.425119
4.425859,-2.729205,1.421268
4.484994,-2.739429,1.403720
4.577120,-2.724888,1.426385
4.643982,-2.704698,1.407229
4.880937,-2.716840,1.408360
6.283815,-2.710408,1.440647
6.336789,-2.748519,1.435529
6.374176,-2.727052,1.419878
6.658704,-2.713111,1.445282
6.749614,-2.734033,1.419053
6.786442,-2.724141,1.410339
6.819883,-2.721962,1.402726
7.262525,-2.730784,1.415119
3.385648,-2.650240,1.407862
3.470961,-2.658262,1.414293
3.550357,-2.656426,1.418816
3.642552,-2.698767,1.409654
3.672167,-2.692691,1.423297
3.724060,-2.679290,1.423534
3.785161,-2.680131,1.427958
3.834990,-2.674736,1.419204
3.880405,-2.661677,1.444954
3.966077,-2.681104,1.427030
4.023244,-2.680198,1.421969
4.062553,-2.672046,1.413641
4.117920,-2.661128,1.428176
4.186714,-2.679715,1.413976
4.244543,-2.670333,1.422731
4.266228,-2.673809,1.422809
4.330503,-2.672189,1.418921
4.372330,-2.676929,1.428906
4.430263,-2.676212,1.427391
4.459315,-2.685818,1.441761
4.527102,-2.689950,1.433113
4.581617,-2.662472,1.433713
4.626450,-2.696650,1.448264
4.669075,-2.664212,1.445436
4.708691,-2.689104,1.433272
4.882612,-2.663792,1.444820
4.922729,-2.656914,1.401866
6.272972,-2.667817,1.435322
6.309774,-2.660289,1.426238
6.351623,-2.672230,1.404767
6.528404,-2.679237,1.427571
6.717749,-2.697438,1.425177
6.829925,-2.693127,1.442875
6.874112,-2.665736,1.430510
6.916665,-2.664436,1.447809
6.950473,-2.668116,1.405082
3.417676,-2.642208,1.425555
3.519734,-2.647002,1.438611
3.585998,-2.646574,1.438798
3.623223,-2.625910,1.417234
3.674853,-2.617083,1.427034
3.719458,-2.608827,1.433904
3.778247,-2.607636,1.422337
3.816143,-2.633655,1.439738
3.876752,-2.631819,1.414241
3.925450,-2.620552,1.426265
3.974256,-2.630801,1.420071
4.024160,-2.638588,1.433524
4.076043,-2.620451,1.410264
4.126249,-2.620713,1.431458
4.188796,-2.635438,1.416584
4.213219,-2.615622,1.422039
4.276093,-2.629858,1.422085
4.328722,-2.617369,1.414432
4.373198,-2.632201,1.433655
4.419600,-2.612371,1.420829
4.463836,-2.624319,1.422327
4.522839,-2.625147,1.435976
4.574743,-2.607328,1.405736
4.638856,-2.611140,1.418144
4.719802,-2.638534,1.434783
4.922167,-2.616952,1.426297
6.194937,-2.609450,1.439505
6.226451,-2.627413,1.431720
6.272838,-2.635725,1.432284
6.316436,-2.643881,1.408451
6.405471,-2.633719,1.401946
6.470245,-2.629083,1.420088
6.780608,-2.619454,1.449250
6.844598,-2.613738,1.428551
6.963521,-2.639326,1.435504
7.011165,-2.614347,1.422789
3.358601,-2.582115,1.410277
3.426182,-2.590815,1.412287
3.486543,-2.581002,1.430428
3.537932,-2.578888,1.435672
3.561934,-2.561242,1.413782
3.622000,-2.571258,1.406267
3.672195,-2.572494,1.403054
3.733330,-2.579348,1.441846
3.832346,-2.577383,1.424954
3.884265,-2.594817,1.411421
3.925691,-2.573890,1.410824
3.975522,-2.572437,1.409609
4.013067,-2.560752,1.429929
4.083344,-2.579020,1.435789
4.119238,-2.583171,1.414939
4.176914,-2.579830,1.413501
4.227989,-2.578600,1.429526
4.267349,-2.576773,1.422603
4.334268,-2.584054,1.428958
4.375582,-2.575345,1.428900
4.473603,-2.583574,1.401003
4.634230,-2.558499,1.441307
4.732784,-2.582573,1.422472
4.832023,-2.572096,1.432547
6.136353,-2.563410,1.431452
6.180273,-2.557890,1.435062
6.224878,-2.585345,1.414724
6.291505,-2.575782,1.416802
6.300673,-2.597160,1.436605
6.372972,-2.577798,1.433002
6.411999,-2.554505,1.424253
6.530306,-2.555247,1.430249
6.888281,-2.587162,1.416641
6.933824,-2.561835,1.403838
3.301172,-2.520792,1.404008
3.356099,-2.532304,1.400726
3.426610,-2.522682,1.418487
3.477055,-2.514018,1.419167
3.508568,-2.506858,1.445138
3.596689,-2.549485,1.433393
3.615792,-2.540792,1.447535
3.681229,-2.543666,1.428935
3.730168,-2.525793,1.418149
3.781459,-2.543067,1.449693
3.870532,-2.529799,1.426703
3.913246,-2.515323,1.419828
3.996595,-2.537996,1.405470
4.033905,-2.525900,1.418823
4.066833,-2.526671,1.442879
4.126701,-2.530440,1.414739
4.199004,-2.524673,1.430059
4.230079,-2.526685,1.423580
4.286816,-2.533204,1.431514
4.321583,-2.526949,1.431659
4.397684,-2.537437,1.434543
4.424497,-2.522595,1.415969
4.579412,-2.523803,1.421147
4.633547,-2.508006,1.436756
4.683643,-2.514091,1.418733
4.822124,-2.534219,1.440947
4.931892,-2.510663,1.403695
6.131645,-2.510424,1.427377
6.225223,-2.514527,1.432171
6.291507,-2.544315,1.402013
6.386649,-2.533922,1.422450
6.438509,-2.529536,1.405741
6.471446,-2.547507,1.404474
6.573622,-2.532790,1.417536
6.616860,-2.525779,1.436383
6.694780,-2.537759,1.408504
3.325774,-2.469615,1.403459
3.359546,-2.455595,1.424829
3.417491,-2.458968,1.422976
3.522316,-2.495022,1.418977
3.554540,-2.489250,1.422447
3.624926,-2.480134,1.427230
3.685374,-2.475080,1.412568
3.723068,-2.458926,1.421644
3.775135,-2.477138,1.418495
3.829171,-2.466303,1.430585
3.894647,-2.496867,1.440054
3.935225,-2.471951,1.434325
3.965020,-2.487429,1.431777
4.012683,-2.450129,1.427218
4.064554,-2.475526,1.419419
4.123809,-2.460021,1.417763
4.173113,-2.491117,1.431131
4.228808,-2.471940,1.426713
4.279106,-2.478659,1.421516
4.338836,-2.493784,1.437616
4.470157,-2.497730,1.438375
4.593206,-2.464297,1.432615
4.648651,-2.491455,1.402242
4.689022,-2.484199,1.440290
4.709029,-2.490690,1.419071
6.070168,-2.450329,1.429798
6.498614,-2.489075,1.437976
6.541902,-2.468629,1.425415
3.337852,-2.415380,1.402313
3.375605,-2.400322,1.422836
3.445667,-2.444845,1.443949
3.474934,-2.433847,1.420973
3.532753,-2.425973,1.423439
3.584419,-2.415765,1.430742
3.623895,-2.407589,1.426713
3.722328,-2.420958,1.413719
3.781601,-2.424083,1.417806
3.818141,-2.423368,1.419377
3.872626,-2.425553,1.426712
3.924895,-2.420566,1.426320
3.975691,-2.435845,1.425025
4.016821,-2.421273,1.425867
4.083112,-2.429149,1.419735
4.123622,-2.426958,1.427586
4.179425,-2.426258,1.422849
4.212464,-2.442817,1.420336
4.260469,-2.419720,1.422932
4.371399,-2.423571,1.419436
4.446200,-2.423015,1.413129
4.477708,-2.414694,1.426405
4.503429,-2.400742,1.430685
4.569326,-2.448736,1.447676
4.649637,-2.415428,1.409050
6.174260,-2.423812,1.434598
6.200045,-2.403625,1.418437
3.421431,-2.383358,1.433629
3.473446,-2.366605,1.429290
3.526575,-2.376560,1.422415
3.568493,-2.357072,1.410054
3.624918,-2.358135,1.412024
3.689046,-2.381752,1.427826
3.719778,-2.381025,1.415482
3.782817,-2.365335,1.433663
3.823309,-2.384194,1.420236
3.857696,-2.377795,1.422088
3.926414,-2.373448,1.429187
3.964149,-2.364514,1.432014
4.026635,-2.376737,1.420308
4.074231,-2.362253,1.433537
4.116746,-2.374953,1.415453
4.175744,-2.378906,1.418646
4.218189,-2.369189,1.429937
4.323237,-2.360262,1.426475
4.364170,-2.377336,1.412914
4.414143,-2.384801,1.436751
4.456451,-2.372521,1.421237
4.518850,-2.364663,1.418417
4.576692,-2.368599,1.420431
4.644114,-2.367594,1.445297
4.687759,-2.351581,1.446261
4.714776,-2.385488,1.431579
5.954247,-2.354534,1.433164
6.127619,-2.392863,1.441093
6.164297,-2.389119,1.413487
6.278197,-2.379825,1.422066
6.342099,-2.389101,1.432673
6.391835,-2.378871,1.416572
3.371028,-2.330517,1.410982
3.419466,-2.318089,1.420679
3.457777,-2.311424,1.422168
3.516933,-2.304620,1.426146
3.570962,-2.344211,1.444074
3.609260,-2.341076,1.425333
3.656741,-2.330859,1.427073
3.729253,-2.332610,1.413603
3.780730,-2.321107,1.432676
3.831711,-2.316278,1.423689
3.877275,-2.324752,1.425940
3.920447,-2.324161,1.420903
3.980745,-2.311353,1.427597
4.031051,-2.323285,1.424177
4.081338,-2.327870,1.428137
4.125225,-2.316273,1.421592
4.172676,-2.315763,1.441237
4.230675,-2.326966,1.426041
4.270927,-2.327747,1.417519
4.320399,-2.327808,1.424676
4.358459,-2.337058,1.443024
4.460237,-2.323492,1.415339
4.583771,-2.329714,1.421446
4.605732,-2.328137,1.433175
5.928691,-2.335056,1.439239
6.074117,-2.309522,1.422167
6.145866,-2.312139,1.419227
6.246991,-2.305820,1.439620
3.397207,-2.266766,1.414641
3.423575,-2.251947,1.430009
3.494054,-2.296301,1.437000
3.527350,-2.298493,1.412637
3.574198,-2.276300,1.433041
3.634456,-2.290843,1.419657
3.683997,-2.295283,1.418862
3.735084,-2.275906,1.422228
3.772139,-2.271417,1.415964
3.826790,-2.272487,1.403560
3.870668,-2.273761,1.424264
3.922664,-2.281856,1.426667
3.965720,-2.254165,1.415501
4.025288,-2.283783,1.435725
4.087095,-2.269455,1.421955
4.120881,-2.275624,1.413827
4.167842,-2.276569,1.429494
4.214527,-2.269096,1.418153
4.281723,-2.278301,1.402761
4.333063,-2.280170,1.446123
4.366589,-2.290217,1.420570
4.425998,-2.272243,1.431592
4.490305,-2.294939,1.403261
4.528836,-2.268372,1.429828
4.621327,-2.278354,1.424286
4.667111,-2.263869,1.428128
4.732646,-2.281098,1.417336
5.987129,-2.261464,1.410705
6.094493,-2.274279,1.429772
6.296344,-2.297634,1.422508
3.403512,-2.207361,1.404931
3.466077,-2.239820,1.430636
3.518412,-2.225838,1.429039
3.572021,-2.201263,1.447147
3.637401,-2.239758,1.409835
3.677115,-2.223011,1.418675
3.716964,-2.227033,1.419592
3.776825,-2.224226,1.420285
3.803002,-2.214724,1.445261
3.885794,-2.220165,1.422037
3.932118,-2.223482,1.422250
3.968692,-2.233317,1.433658
4.023551,-2.214904,1.424283
4.078662,-2.227139,1.419481
4.125260,-2.223746,1.428800
4.165478,-2.224367,1.444258
4.229003,-2.221409,1.438797
4.330499,-2.226148,1.407586
4.354897,-2.249539,1.433782
4.409129,-2.222091,1.430507
4.475817,-2.227253,1.429959
4.522002,-2.218016,1.444647
4.569949,-2.220779,1.425270
4.607345,-2.201797,1.449684
4.697814,-2.221585,1.446250
5.832254,-2.206692,1.429293
5.866993,-2.232938,1.434664
5.931038,-2.211169,1.412995
5.976830,-2.233009,1.404477
3.471458,-2.172855,1.430157
3.586935,-2.183810,1.412282
3.624978,-2.163592,1.422884
3.680172,-2.157036,1.409922
3.722929,-2.176016,1.427829
3.793171,-2.190961,1.445627
3.819138,-2.175379,1.421479
3.865764,-2.170742,1.447297
3.928220,-2.175873,1.424182
3.986650,-2.167908,1.407162
4.025095,-2.172022,1.414484
4.078704,-2.177364,1.422461
4.116709,-2.169703,1.434290
4.178569,-2.175647,1.434155
4.224089,-2.175367,1.413916
4.281700,-2.186418,1.416306
4.317920,-2.189021,1.408244
4.375162,-2.171845,1.426790
4.419055,-2.181736,1.424411
4.463006,-2.189642,1.436841
4.530327,-2.183588,1.435177
5.749744,-2.163939,1.431574
5.795129,-2.176424,1.447812
5.820438,-2.172600,1.421514
5.871025,-2.190571,1.438868
5.941090,-2.168726,1.421704
5.955403,-2.191938,1.407744
6.127855,-2.180406,1.415017
6.193760,-2.189593,1.408715
3.342826,-2.133183,1.410273
3.452125,-2.118875,1.423505
3.525598,-2.139879,1.431454
3.566552,-2.104928,1.428868
3.635800,-2.138320,1.423077
3.673478,-2.117538,1.419708
3.706725,-2.128568,1.419062
3.781424,-2.122923,1.428162
3.829785,-2.129039,1.426608
3.872779,-2.129883,1.420817
3.958936,-2.112927,1.427351
4.021327,-2.126827,1.416827
4.074617,-2.120419,1.425980
4.123414,-2.123303,1.426115
4.171974,-2.134873,1.440874
4.234099,-2.146769,1.423251
4.256954,-2.115437,1.426996
4.323851,-2.128421,1.422429
4.379917,-2.117642,1.427230
4.427379,-2.137149,1.407173
4.474761,-2.124858,1.430443
4.598381,-2.146352,1.417095
5.726500,-2.139449,1.430532
5.786047,-2.139348,1.444936
5.800894,-2.139446,1.407753
5.886028,-2.120980,1.435465
5.919553,-2.122031,1.426983
6.030960,-2.136663,1.439526
6.064502,-2.127770,1.430730
6.126126,-2.108709,1.409636
3.494606,-2.070390,1.426479
3.517432,-2.067680,1.408960
3.597723,-2.091944,1.417321
3.619510,-2.077970,1.423060
3.684331,-2.085920,1.424532
3.719412,-2.075202,1.434995
3.774071,-2.077012,1.408142
3.831085,-2.082773,1.429844
3.877433,-2.085113,1.415050
3.939182,-2.093417,1.419160
3.975209,-2.079394,1.418988
4.023288,-2.071890,1.418994
4.071942,-2.068625,1.427113
4.123607,-2.078832,1.439512
4.196947,-2.065296,1.422706
4.235278,-2.093413,1.412794
4.283304,-2.066225,1.414759
4.305522,-2.096439,1.412874
4.365495,-2.083476,1.435399
4.427925,-2.071152,1.428202
4.483068,-2.074682,1.428234
4.533343,-2.074564,1.425662
4.565094,-2.067458,1.401989
4.693395,-2.068277,1.445736
5.684412,-2.071853,1.439723
5.736159,-2.081559,1.419356
5.859187,-2.067847,1.447054
5.901240,-2.057793,1.432762
3.439218,-2.040160,1.409785
3.467053,-2.023484,1.401366
3.539607,-2.032598,1.410817
3.560832,-2.021088,1.424792
3.633625,-2.044822,1.430282
3.674995,-2.018103,1.420295
3.736022,-2.029538,1.430801
3.770182,-2.026863,1.439602
3.829256,-2.020697,1.431348
3.869640,-2.027287,1.423008
3.924627,-2.018727,1.416328
3.976668,-2.024933,1.423161
4.019082,-2.029643,1.426929
4.073893,-2.026657,1.433057
4.113127,-2.026626,1.426532
4.179679,-2.020735,1.425917
4.280830,-2.025377,1.423610
4.330927,-2.022411,1.408186
4.371768,-2.028060,1.419420
4.433403,-2.026092,1.431706
4.477423,-2.012799,1.431413
5.614388,-2.023567,1.431200
5.672555,-2.031544,1.425519
5.717994,-2.043705,1.420017
5.873272,-2.017839,1.432647
5.924408,-2.034907,1.416437
3.489426,-1.998948,1.420922
3.512909,-1.977909,1.420819
3.579113,-1.984749,1.418732
3.620022,-1.965758,1.432351
3.691777,-1.951708,1.415111
3.715499,-1.978143,1.438048
3.785023,-1.979414,1.422401
3.828311,-1.984029,1.421041
3.872918,-1.974373,1.417644
3.925055,-1.971636,1.416583
3.978111,-1.976809,1.416909
4.023001,-1.978559,1.421787
4.074770,-1.970269,1.436426
4.118948,-1.972169,1.426049
4.188362,-1.976847,1.435902
4.228843,-1.972112,1.422630
4.271030,-1.978344,1.426403
4.334554,-1.975387,1.439573
4.371030,-1.977914,1.443460
4.421749,-1.974414,1.420282
4.455033,-1.959669,1.423169
4.650615,-1.984308,1.431189
5.657364,-1.987773,1.410406
5.722823,-1.969787,1.414492
5.927004,-1.984475,1.424743
5.996552,-1.998178,1.416636
3.470458,-1.932339,1.416824
3.527701,-1.917351,1.415617
3.576756,-1.920716,1.415937
3.629502,-1.926688,1.429033
3.657066,-1.929644,1.432338
3.719826,-1.922444,1.432307
3.775279,-1.930302,1.421420
3.814859,-1.914700,1.426167
3.885567,-1.930179,1.432646
3.935916,-1.919167,1.421932
3.977524,-1.919858,1.414889
4.021145,-1.926932,1.433033
4.087426,-1.927348,1.425592
4.121534,-1.925175,1.432510
4.184588,-1.923876,1.419736
4.242527,-1.930475,1.419662
4.286624,-1.927194,1.409959
4.324242,-1.907822,1.438278
4.370273,-1.935147,1.423927
4.416363,-1.920843,1.432867
4.472558,-1.938657,1.418671
5.527424,-1.908241,1.426766
5.618546,-1.924773,1.425552
5.693439,-1.917307,1.410371
5.832960,-1.943068,1.448438
5.908335,-1.922569,1.430853
3.479875,-1.876159,1.425097
3.532733,-1.862035,1.435792
3.581947,-1.873946,1.405970
3.625134,-1.868240,1.416411
3.674926,-1.872738,1.424190
3.737421,-1.879922,1.406639
3.777883,-1.874143,1.428491
3.823473,-1.871198,1.416932
3.872022,-1.868207,1.405408
3.928831,-1.875753,1.417855
3.972729,-1.873080,1.427991
4.024990,-1.870775,1.429611
4.083001,-1.877234,1.437354
4.129140,-1.864411,1.431165
4.156135,-1.861651,1.412786
4.231086,-1.876448,1.422713
4.265916,-1.871636,1.430748
4.315937,-1.870679,1.423614
4.374850,-1.879294,1.428991
4.428924,-1.874936,1.424393
4.604993,-1.899947,1.418183
5.480555,-1.860306,1.444494
5.529631,-1.868052,1.432698
5.573997,-1.881139,1.419789
5.685314,-1.872447,1.443994
5.729178,-1.885342,1.425332
5.778501,-1.885765,1.407792
3.432801,-1.831706,1.411587
3.485994,-1.822551,1.416067
3.520838,-1.836858,1.414750
3.566882,-1.824399,1.425873
3.610516,-1.822997,1.412663
3.677975,-1.821993,1.420211
3.718396,-1.810243,1.430021
3.751900,-1.804640,1.428659
3.825253,-1.824315,1.416689
3.868184,-1.821841,1.418392
3.924458,-1.820898,1.416616
3.969816,-1.822638,1.422745
4.020889,-1.829059,1.428849
4.080650,-1.824760,1.432488
4.103555,-1.809771,1.409838
4.194541,-1.839241,1.441452
4.218854,-1.827409,1.423965
4.291052,-1.811437,1.440455
4.310798,-1.832624,1.443725
4.369903,-1.825205,1.436822
4.412194,-1.833312,1.412231
5.473177,-1.833877,1.440025
5.521332,-1.845023,1.419723
5.580139,-1.842559,1.423437
5.674024,-1.832463,1.433216
5.731079,-1.845920,1.433933
5.780115,-1.814907,1.421755
5.876427,-1.836398,1.400798
3.461207,-1.783322,1.426553
3.521558,-1.767540,1.411151
3.578616,-1.780015,1.425527
3.626333,-1.781602,1.416570
3.679934,-1.778820,1.420805
3.711018,-1.769153,1.415132
3.771556,-1.769814,1.417424
3.840235,-1.784626,1.430684
3.878086,-1.775752,1.414708
3.931329,-1.775690,1.422094
3.971548,-1.777777,1.433709
4.016905,-1.783536,1.436180
4.077362,-1.762183,1.442232
4.141310,-1.768868,1.425470
4.176798,-1.771679,1.423539
4.213889,-1.788413,1.427716
4.287564,-1.767566,1.433864
4.314986,-1.787996,1.426394
4.371980,-1.768840,1.428142
4.520498,-1.783297,1.412500
5.440868,-1.775433,1.444192
5.506482,-1.793193,1.422900
5.695715,-1.797649,1.442104
5.755071,-1.779101,1.414746
3.436661,-1.735164,1.411416
3.479327,-1.711820,1.420628
3.516622,-1.715750,1.427787
3.576795,-1.720002,1.430274
3.629930,-1.716558,1.428884
3.691292,-1.714175,1.405432
3.731699,-1.728430,1.418119
3.776848,-1.719370,1.418256
3.825804,-1.723706,1.427624
3.871663,-1.721915,1.421758
3.925129,-1.720490,1.428418
3.978071,-1.729949,1.445937
4.009523,-1.736314,1.431210
4.115437,-1.722917,1.414535
4.181708,-1.719450,1.428663
4.214436,-1.721933,1.426377
4.268967,-1.730785,1.432002
4.340755,-1.726970,1.424259
4.406965,-1.713088,1.401280
4.597207,-1.703657,1.441242
5.374372,-1.712130,1.440027
5.474885,-1.714476,1.411651
5.521747,-1.718319,1.438383
5.586851,-1.702647,1.420332
5.775285,-1.748069,1.428572
3.434665,-1.671951,1.412388
3.482142,-1.671041,1.414604
3.527584,-1.678492,1.421233
3.596101,-1.674406,1.412475
3.627920,-1.674447,1.417363
3.671276,-1.669614,1.436632
3.730768,-1.674410,1.417618
3.773088,-1.672042,1.418188
3.826067,-1.676233,1.410705
3.874966,-1.684276,1.430021
3.921304,-1.676025,1.431153
3.974743,-1.684400,1.437118
4.036203,-1.665426,1.432636
4.063160,-1.672606,1.420947
4.111905,-1.680650,1.422616
4.181349,-1.678926,1.428313
4.223816,-1.673542,1.416386
4.276977,-1.682979,1.440117
4.321138,-1.672379,1.443589
4.369121,-1.699859,1.435491
4.412738,-1.686882,1.419056
5.293283,-1.667580,1.449051
5.341994,-1.662630,1.442126
5.375388,-1.678074,1.425826
5.587716,-1.664285,1.417429
5.629808,-1.655513,1.400583
5.688439,-1.653857,1.432370
5.737276,-1.659388,1.408502
3.444847,-1.634548,1.414584
3.484859,-1.641735,1.423401
3.527894,-1.627584,1.422897
3.570900,-1.625003,1.419932
3.626643,-1.622915,1.420716
3.667969,-1.623162,1.418899
3.726959,-1.627307,1.413695
3.775723,-1.625547,1.420055
3.825227,-1.624566,1.424441
3.867851,-1.618079,1.435196
3.923343,-1.623168,1.437013
3.972898,-1.624567,1.429737
4.021785,-1.623955,1.413140
4.091031,-1.628676,1.422740
4.121695,-1.626528,1.432624
4.170681,-1.612281,1.432358
4.215440,-1.629536,1.437189
4.286265,-1.625885,1.437722
4.321795,-1.638432,1.419968
4.391330,-1.645674,1.441803
4.559979,-1.635044,1.428609
5.285033,-1.626237,1.442094
5.339297,-1.613165,1.420129
5.361222,-1.602956,1.410793
5.417992,-1.620011,1.444378
5.482856,-1.619505,1.433973
5.516084,-1.625419,1.430700
5.565801,-1.622092,1.439791
5.625754,-1.610951,1.426470
5.661743,-1.604058,1.410667
3.430998,-1.574337,1.416750
3.472137,-1.574126,1.421412
3.529001,-1.569473,1.427215
3.569998,-1.567606,1.422340
3.620134,-1.578350,1.412113
3.679771,-1.573523,1.418555
3.714559,-1.576852,1.413884
3.775760,-1.575572,1.420023
3.827553,-1.570054,1.433099
3.875052,-1.568110,1.433385
3.924203,-1.575814,1.447268
3.971397,-1.575950,1.431183
4.015633,-1.572323,1.416458
4.080847,-1.578454,1.423337
4.134555,-1.565594,1.439616
4.152573,-1.585701,1.443521
4.224516,-1.579178,1.420735
4.269580,-1.572595,1.418464
4.375942,-1.558318,1.402299
4.500567,-1.550513,1.420363
5.248070,-1.576933,1.441134
5.287086,-1.566604,1.434528
5.323650,-1.568735,1.424219
5.363135,-1.565327,1.417412
5.421350,-1.595936,1.442521
5.536682,-1.584544,1.439342
3.431113,-1.534846,1.429274
3.481748,-1.520293,1.418095
3.532227,-1.522671,1.432008
3.582935,-1.525814,1.422780
3.620471,-1.514347,1.415497
3.680148,-1.520361,1.414458
3.723745,-1.524273,1.424493
3.774723,-1.519933,1.429350
3.819844,-1.531050,1.430314
3.886885,-1.523632,1.434148
3.915966,-1.524740,1.425992
3.974848,-1.521596,1.427790
4.017982,-1.515255,1.419829
4.065584,-1.535381,1.431364
4.107876,-1.525712,1.432768
4.225825,-1.529968,1.445260
4.272111,-1.526416,1.426540
4.361349,-1.507669,1.430568
4.489024,-1.505522,1.405422
5.247940,-1.540135,1.426173
5.267870,-1.524486,1.423318
5.314368,-1.529745,1.414476
5.410248,-1.501925,1.444906
5.528292,-1.518384,1.426413
5.590398,-1.522092,1.422561
5.631234,-1.521715,1.402578
3.381128,-1.480271,1.408918
3.429101,-1.480461,1.410464
3.488286,-1.466353,1.429401
3.523487,-1.473862,1.422765
3.582067,-1.465652,1.407217
3.624778,-1.469325,1.420300
3.675745,-1.475168,1.418121
3.721076,-1.475432,1.424851
3.770285,-1.479379,1.427378
3.826162,-1.482582,1.435376
3.872413,-1.476805,1.411141
3.933224,-1.470012,1.408902
3.987263,-1.483568,1.422469
4.028203,-1.465113,1.425962
4.054662,-1.495581,1.440084
4.127937,-1.469478,1.438595
4.173316,-1.486210,1.420838
4.227691,-1.464593,1.429123
4.262228,-1.479156,1.447365
5.190162,-1.482788,1.448313
5.236949,-1.472094,1.425391
5.274956,-1.471256,1.414192
5.310721,-1.465104,1.406785
5.363550,-1.489939,1.422700
5.427404,-1.483739,1.427215
5.477809,-1.461411,1.415044
5.507782,-1.453107,1.448288
5.555950,-1.462595,1.421234
3.376565,-1.405116,1.404912
3.434564,-1.425632,1.419488
3.468134,-1.419855,1.439191
3.532624,-1.422285,1.417993
3.578768,-1.417575,1.411417
3.625226,-1.424545,1.420007
3.673855,-1.425671,1.426405
3.717130,-1.422978,1.430295
3.775664,-1.421845,1.432492
3.825629,-1.424486,1.425274
3.872454,-1.428231,1.425310
3.926954,-1.417098,1.414189
3.975415,-1.425865,1.425441
4.024080,-1.426483,1.425351
4.065733,-1.420932,1.420337
4.126192,-1.414783,1.426042
4.151622,-1.415362,1.420211
4.228179,-1.415296,1.434491
4.314908,-1.422807,1.413379
4.398908,-1.401482,1.404475
5.174720,-1.430646,1.433338
5.219333,-1.429499,1.430973
5.296672,-1.425546,1.425865
5.329383,-1.420257,1.423828
5.367507,-1.426813,1.429772
5.418150,-1.415422,1.415669
3.375216,-1.370373,1.412651
3.419294,-1.378996,1.438900
3.466530,-1.372944,1.416176
3.535802,-1.375570,1.409174
3.576609,-1.374679,1.419207
3.625267,-1.373824,1.424792
3.677460,-1.372809,1.434350
3.719445,-1.373516,1.434881
3.771784,-1.372025,1.435561
3.826159,-1.371770,1.428930
3.864442,-1.371934,1.408948
3.922707,-1.371287,1.428938
3.957811,-1.369283,1.441295
4.043987,-1.378069,1.425954
4.081857,-1.372996,1.440159
4.122192,-1.372427,1.423293
4.181931,-1.384388,1.439914
4.230976,-1.383073,1.415995
4.319545,-1.384299,1.435225
5.088661,-1.372307,1.443207
5.120680,-1.384811,1.436906
5.153771,-1.386552,1.418094
5.253347,-1.393853,1.443704
5.320875,-1.353290,1.432424
5.386782,-1.399170,1.412905
5.465390,-1.366041,1.442853
5.509743,-1.372325,1.417809
3.387003,-1.324150,1.418161
3.422698,-1.317063,1.425224
3.487524,-1.323604,1.416704
3.526533,-1.319986,1.412983
3.575539,-1.325360,1.418970
3.627105,-1.319204,1.428440
3.673598,-1.324374,1.433838
3.718648,-1.323965,1.429207
3.770362,-1.333071,1.422740
3.821174,-1.326496,1.422441
3.858633,-1.325058,1.409603
3.918339,-1.310989,1.436030
3.979013,-1.316655,1.429536
4.024774,-1.330700,1.415445
4.091842,-1.316355,1.430884
4.156819,-1.333022,1.440947
4.219788,-1.349305,1.436911
4.331784,-1.317793,1.400981
5.074649,-1.303458,1.424053
5.121453,-1.327561,1.429814
5.173151,-1.339662,1.419938
5.220432,-1.330827,1.412437
5.342229,-1.332487,1.435071
5.393925,-1.341706,1.415928
5.430241,-1.309219,1.444641
5.472906,-1.314647,1.419786
3.333038,-1.271650,1.405925
3.364970,-1.269859,1.428531
3.434978,-1.277677,1.419687
3.479579,-1.267420,1.416456
3.529866,-1.274081,1.415319
3.574732,-1.276007,1.423668
3.623762,-1.271884,1.431946
3.667719,-1.275544,1.438040
3.721381,-1.276204,1.433479
3.774989,-1.270637,1.421678
3.833251,-1.262396,1.420550
3.867584,-1.288933,1.421832
3.912708,-1.269418,1.429331
3.979760,-1.270676,1.424634
4.017762,-1.258409,1.416307
4.079041,-1.279282,1.421881
4.143543,-1.270457,1.438591
4.170727,-1.276714,1.429702
4.263612,-1.275158,1.419316
5.033010,-1.271219,1.437852
5.083389,-1.290130,1.421034
5.172256,-1.280883,1.418930
5.233137,-1.255518,1.426887
5.276793,-1.286226,1.432480
5.324547,-1.278031,1.423265
5.370292,-1.278971,1.413328
5.420908,-1.282987,1.420776
3.333737,-1.218806,1.408684
3.378744,-1.234334,1.422921
3.422441,-1.221193,1.421975
3.481021,-1.222929,1.414241
3.526798,-1.221481,1.417611
3.573196,-1.221977,1.426100
3.620598,-1.220875,1.435216
3.667879,-1.232406,1.429150
3.723361,-1.224994,1.431517
3.789789,-1.235938,1.408394
3.825304,-1.218528,1.426060
3.880803,-1.220565,1.433981
3.907801,-1.243601,1.441644
3.977357,-1.209830,1.423480
4.028574,-1.233077,1.443282
4.058012,-1.223619,1.422292
4.124774,-1.226282,1.433809
4.217109,-1.218050,1.445396
4.260504,-1.229584,1.444345
5.065744,-1.235216,1.422404
5.120288,-1.227226,1.445258
5.177068,-1.237970,1.443356
5.233889,-1.223151,1.430807
5.275881,-1.225587,1.409108
5.393981,-1.233005,1.438270
5.434056,-1.236473,1.414670
3.348392,-1.177617,1.404697
3.369481,-1.171331,1.413903
3.432305,-1.173279,1.418601
3.477175,-1.170240,1.411162
